34709	2000	36000	340	2124
34861	2000	36000	360	2214
36924	2000	37000	0	1628
36708	2000	37000	20	1703
36927	2000	37000	40	1798
37018	2000	37000	60	1667
36805	2000	37000	80	1701
36919	2000	37000	100	1722
36734	2000	37000	120	1923
36753	2000	37000	140	1667
36518	2000	37000	160	1729
36437	2000	37000	180	1735
36584	2000	37000	200	1807
36283	2000	37000	220	2017
36118	2000	37000	240	1880
36160	2000	37000	260	1831
36247	2000	37000	280	2074
35922	2000	37000	300	2034
35778	2000	37000	320	2177
35567	2000	37000	340	2198
35568	2000	37000	360	2293
37987	2000	38000	0	1663
37763	2000	38000	20	1546
37811	2000	38000	40	1645
37691	2000	38000	60	1677
37903	2000	38000	80	1802
37841	2000	38000	100	1845
37703	2000	38000	120	1937
37974	2000	38000	140	1822
37645	2000	38000	160	1848
37375	2000	38000	180	1853
37366	2000	38000	200	1958
37297	2000	38000	220	2089
37180	2000	38000	240	2231
37182	2000	38000	260	2124
37045	2000	38000	280	2093
36904	2000	38000	300	2210
36546	2000	38000	320	2273
36744	2000	38000	340	2339
36649	2000	38000	360	2229
39019	2000	39000	0	1639
39037	2000	39000	20	1682
38878	2000	39000	40	1714
38910	2000	39000	60	1738
38626	2000	39000	80	1714
38776	2000	39000	100	1815
38785	2000	39000	120	1913
38650	2000	39000	140	1824
38455	2000	39000	160	1807
38633	2000	39000	180	1953
38412	2000	39000	200	2128
38278	2000	39000	220	1967
38127	2000	39000	240	2120
37999	2000	39000	260	2355
37915	2000	39000	280	2179
37718	2000	39000	300	2105
37688	2000	39000	320	2043
37768	2000	39000	340	2491
37394	2000	39000	360	2408
40128	2000	40000	0	1754
40011	2000	40000	20	1643
39734	2000	40000	40	1809
39844	2000	40000	60	1714
39798	2000	40000	80	1857
39828	2000	40000	100	1723
39320	2000	40000	120	1817
39546	2000	40000	140	1948
39455	2000	40000	160	1748
39374	2000	40000	180	2079
39165	2000	40000	200	1972
39124	2000	40000	220	2068
39009	2000	40000	240	2267
39112	2000	40000	260	2122
39004	2000	40000	280	2332
38751	2000	40000	300	2200
38893	2000	40000	320	2285
38692	2000	40000	340	2434
38505	2000	40000	360	2430
40912	2000	41000	0	1636
40989	2000	41000	20	1629
40697	2000	41000	40	1794
40570	2000	41000	60	1866
40838	2000	41000	80	1871
40845	2000	41000	100	1871
40526	2000	41000	120	1918
40744	2000	41000	140	1977
40434	2000	41000	160	2066
40359	2000	41000	180	2045
40344	2000	41000	200	2099
40336	2000	41000	220	2271
40030	2000	41000	240	2077
39956	2000	41000	260	2516
39717	2000	41000	280	2415
40119	2000	41000	300	2618
39583	2000	41000	320	2527
39520	2000	41000	340	2300
39456	2000	41000	360	2751
42235	2000	42000	0	1854
41878	2000	42000	20	1812
42046	2000	42000	40	2074
42191	2000	42000	60	1907
41784	2000	42000	80	1900
41572	2000	42000	100	1943
41630	2000	42000	120	1976
41341	2000	42000	140	1923
41680	2000	42000	160	2080
41405	2000	42000	180	2106
41385	2000	42000	200	2293
40869	2000	42000	220	2320
40984	2000	42000	240	2196
41121	2000	42000	260	2430
40866	2000	42000	280	2406
40650	2000	42000	300	2420
40717	2000	42000	320	2400
40372	2000	42000	340	2678
40443	2000	42000	360	2608
43065	2000	43000	0	1995
42855	2000	43000	20	1967
43019	2000	43000	40	1859
42791	2000	43000	60	1765
43107	2000	43000	80	2009
42680	2000	43000	100	1950
42440	2000	43000	120	2078
42336	2000	43000	140	2109
42797	2000	43000	160	2270
42435	2000	43000	180	1999
42188	2000	43000	200	2265
42230	2000	43000	220	2118
41892	2000	43000	240	2264
41859	2000	43000	260	2300
41672	2000	43000	280	2338
41760	2000	43000	300	2497
41684	2000	43000	320	2514
41362	2000	43000	340	2339
41306	2000	43000	360	2511
44026	2000	44000	0	1769
44270	2000	44000	20	1935
43946	2000	44000	40	1825
43913	2000	44000	60	2026
43789	2000	44000	80	2000
43471	2000	44000	100	2222
43752	2000	44000	120	1947
43405	2000	44000	140	2285
43290	2000	44000	160	2231
43224	2000	44000	180	2236
43229	2000	44000	200	2227
43170	2000	44000	220	2306
42981	2000	44000	240	2402
42687	2000	44000	260	2415
42555	2000	44000	280	2468
42331	2000	44000	300	2700
42689	2000	44000	320	2624
42710	2000	44000	340	2621
42400	2000	44000	360	2673
45019	2000	45000	0	1972
44700	2000	45000	20	2122
44729	2000	45000	40	1975
44821	2000	45000	60	2030
44804	2000	45000	80	2109
44749	2000	45000	100	1956
44555	2000	45000	120	2167
44376	2000	45000	140	2419
44305	2000	45000	160	2322
44503	2000	45000	180	2522
44071	2000	45000	200	2426
43996	2000	45000	220	2477
43961	2000	45000	240	2346
43737	2000	45000	260	2574
43910	2000	45000	280	2612
43642	2000	45000	300	2838
43828	2000	45000	320	2689
43272	2000	45000	340	2647
42935	2000	45000	360	2572
46051	2000	46000	0	1918
45920	2000	46000	20	1998
45844	2000	46000	40	2025
45672	2000	46000	60	2093
45852	2000	46000	80	2208
45537	2000	46000	100	2008
45325	2000	46000	120	2048
45450	2000	46000	140	2183
45226	2000	46000	160	2228
45380	2000	46000	180	2258
44971	2000	46000	200	2324
44856	2000	46000	220	2641
44825	2000	46000	240	2431
44788	2000	46000	260	2411
44344	2000	46000	280	2372
44357	2000	46000	300	2563
44394	2000	46000	320	2617
44634	2000	46000	340	2997
43943	2000	46000	360	2806
47159	2000	47000	0	2102
47186	2000	47000	20	2030
46715	2000	47000	40	2213
46756	2000	47000	60	2072
46799	2000	47000	80	2173
46629	2000	47000	100	2326
46659	2000	47000	120	2180
46443	2000	47000	140	2357
46195	2000	47000	160	2273
46218	2000	47000	180	2491
46086	2000	47000	200	2747
46059	2000	47000	220	2798
45874	2000	47000	240	2501
45894	2000	47000	260	2767
45518	2000	47000	280	2536
45280	2000	47000	300	2682
45099	2000	47000	320	2853
44992	2000	47000	340	2923
45159	2000	47000	360	3230
48098	2000	48000	0	2208
48058	2000	48000	20	2206
47687	2000	48000	40	2047
47683	2000	48000	60	2228
47656	2000	48000	80	2172
47719	2000	48000	100	2456
47308	2000	48000	120	2269
47319	2000	48000	140	2567
47385	2000	48000	160	2335
47114	2000	48000	180	2496
47095	2000	48000	200	2506
46589	2000	48000	220	2586
46869	2000	48000	240	2598
46656	2000	48000	260	2719
46798	2000	48000	280	2755
45790	2000	48000	300	2797
45887	2000	48000	320	3034
45926	2000	48000	340	2940
45991	2000	48000	360	3216
49071	2000	49000	0	2348
49018	2000	49000	20	2477
48725	2000	49000	40	2300
48869	2000	49000	60	2305
48745	2000	49000	80	2352
48496	2000	49000	100	2361
48367	2000	49000	120	2284
47945	2000	49000	140	2393
48021	2000	49000	160	2658
48168	2000	49000	180	2652
47988	2000	49000	200	2543
47905	2000	49000	220	2665
47861	2000	49000	240	2550
47752	2000	49000	260	2682
47288	2000	49000	280	2755
47043	2000	49000	300	2914
46799	2000	49000	320	2884
46893	2000	49000	340	2972
46868	2000	49000	360	3197
49921	2000	50000	0	2200
49867	2000	50000	20	2318
49737	2000	50000	40	2156
49761	2000	50000	60	2458
49695	2000	50000	80	2641
49533	2000	50000	100	2268
49307	2000	50000	120	2264
49428	2000	50000	140	2426
49069	2000	50000	160	2409
49139	2000	50000	180	2749
48660	2000	50000	200	2720
49048	2000	50000	220	2760
49108	2000	50000	240	2809
48346	2000	50000	260	2675
48335	2000	50000	280	3073
48268	2000	50000	300	2937
48109	2000	50000	320	3082
47932	2000	50000	340	3285
47895	2000	50000	360	3081
51165	2000	51000	0	2320
51032	2000	51000	20	2348
50863	2000	51000	40	2425
50812	2000	51000	60	2512
50648	2000	51000	80	2455
50400	2000	51000	100	2398
50526	2000	51000	120	2670
50408	2000	51000	140	2652
50193	2000	51000	160	2898
50209	2000	51000	180	2584
50177	2000	51000	200	2723
49695	2000	51000	220	2853
49665	2000	51000	240	3177
49397	2000	51000	260	3068
48849	2000	51000	280	2767
49257	2000	51000	300	2971
48939	2000	51000	320	2949
48644	2000	51000	340	3160
48721	2000	51000	360	3137
52058	2000	52000	0	2193
52121	2000	52000	20	2177
51817	2000	52000	40	2612
51711	2000	52000	60	2558
51596	2000	52000	80	2712
51519	2000	52000	100	2597
51467	2000	52000	120	2688
51209	2000	52000	140	2835
50704	2000	52000	160	2601
51069	2000	52000	180	2630
51108	2000	52000	200	2826
50832	2000	52000	220	2708
50604	2000	52000	240	2836
50284	2000	52000	260	3212
50042	2000	52000	280	2881
49764	2000	52000	300	3207
49888	2000	52000	320	3583
49859	2000	52000	340	3498
49594	2000	52000	360	3421
53348	2000	53000	0	2402
53068	2000	53000	20	2475
52637	2000	53000	40	2416
52486	2000	53000	60	2541
52713	2000	53000	80	2545
52675	2000	53000	100	2801
52647	2000	53000	120	2756
52257	2000	53000	140	2758
52423	2000	53000	160	2861
51863	2000	53000	180	2741
51800	2000	53000	200	2722
51799	2000	53000	220	2834
51443	2000	53000	240	2926
51401	2000	53000	260	2874
51091	2000	53000	280	3081
50566	2000	53000	300	3071
50792	2000	53000	320	3198
50476	2000	53000	340	3428
50233	2000	53000	360	3388
54064	2000	54000	0	2974
53963	2000	54000	20	2826
53795	2000	54000	40	2658
53845	2000	54000	60	2614
53596	2000	54000	80	2501
53303	2000	54000	100	2722
53458	2000	54000	120	2832
53158	2000	54000	140	2939
53084	2000	54000	160	2516
53043	2000	54000	180	3134
52822	2000	54000	200	3337
52757	2000	54000	220	3020
52860	2000	54000	240	2914
52606	2000	54000	260	3246
52285	2000	54000	280	3176
52385	2000	54000	300	3312
51679	2000	54000	320	3554
51567	2000	54000	340	3358
51919	2000	54000	360	3669
55139	2000	55000	0	2618
55168	2000	55000	20	2532
54653	2000	55000	40	2573
54623	2000	55000	60	2563
54665	2000	55000	80	2595
54515	2000	55000	100	2693
54558	2000	55000	120	3115
54503	2000	55000	140	2849
54348	2000	55000	160	2946
54191	2000	55000	180	3112
53986	2000	55000	200	2918
53276	2000	55000	220	2916
53567	2000	55000	240	3327
53666	2000	55000	260	3217
52800	2000	55000	280	2934
53016	2000	55000	300	3352
52856	2000	55000	320	3536
52371	2000	55000	340	3484
52449	2000	55000	360	3762
56075	2000	56000	0	2341
55762	2000	56000	20	2605
56154	2000	56000	40	2832
55916	2000	56000	60	2897
55993	2000	56000	80	2638
55777	2000	56000	100	2952
55763	2000	56000	120	2869
55265	2000	56000	140	3080
54877	2000	56000	160	2935
54714	2000	56000	180	3231
54846	2000	56000	200	3429
54281	2000	56000	220	3151
54204	2000	56000	240	3305
54550	2000	56000	260	3658
54208	2000	56000	280	3392
54061	2000	56000	300	3708
53960	2000	56000	320	3742
53289	2000	56000	340	3573
53242	2000	56000	360	3886
56903	2000	57000	0	2520
56815	2000	57000	20	2609
56719	2000	57000	40	2684
56854	2000	57000	60	2677
56025	2000	57000	80	2571
56262	2000	57000	100	3061
56380	2000	57000	120	3177
56237	2000	57000	140	3053
56186	2000	57000	160	3209
56008	2000	57000	180	3196
55828	2000	57000	200	3397
55741	2000	57000	220	3177
55765	2000	57000	240	3146
55023	2000	57000	260	3731
55039	2000	57000	280	3464
54720	2000	57000	300	3925
54339	2000	57000	320	3798
55002	2000	57000	340	3588
54074	2000	57000	360	3241
57968	2000	58000	0	2567
57800	2000	58000	20	2680
57895	2000	58000	40	2853
57899	2000	58000	60	2894
57502	2000	58000	80	3173
57465	2000	58000	100	2665
57311	2000	58000	120	3352
57298	2000	58000	140	2930
56691	2000	58000	160	3215
56439	2000	58000	180	3352
56571	2000	58000	200	3202
56700	2000	58000	220	3492
55877	2000	58000	240	3530
55701	2000	58000	260	3012
56001	2000	58000	280	3616
55810	2000	58000	300	3919
55717	2000	58000	320	3939
55162	2000	58000	340	4099
54587	2000	58000	360	3885
59090	2000	59000	0	2899
58941	2000	59000	20	3018
58797	2000	59000	40	3095
58961	2000	59000	60	3030
58431	2000	59000	80	2879
58467	2000	59000	100	3086
58240	2000	59000	120	3280
57994	2000	59000	140	3151
57959	2000	59000	160	3124
58118	2000	59000	180	3272
57162	2000	59000	200	3239
57313	2000	59000	220	3500
57454	2000	59000	240	3423
57310	2000	59000	260	3462
57109	2000	59000	280	3840
56566	2000	59000	300	3704
56350	2000	59000	320	3658
56427	2000	59000	340	4305
56150	2000	59000	360	4106
60203	2000	60000	0	2777
60004	2000	60000	20	2974
59779	2000	60000	40	2983
59807	2000	60000	60	2935
59987	2000	60000	80	2923
59359	2000	60000	100	3150
59162	2000	60000	120	3121
58918	2000	60000	140	3406
58917	2000	60000	160	3838
59044	2000	60000	180	3578
58251	2000	60000	200	3396
58735	2000	60000	220	3698
58132	2000	60000	240	3525
58160	2000	60000	260	3518
58022	2000	60000	280	3613
57584	2000	60000	300	3924
57330	2000	60000	320	4083
56808	2000	60000	340	3935
57026	2000	60000	360	3681
61093	2000	61000	0	2783
60671	2000	61000	20	3207
60774	2000	61000	40	3000
60401	2000	61000	60	3008
60452	2000	61000	80	3288
60807	2000	61000	100	2956
60109	2000	61000	120	3317
59865	2000	61000	140	3098
60146	2000	61000	160	3516
59373	2000	61000	180	3429
59481	2000	61000	200	3494
59425	2000	61000	220	3678
59026	2000	61000	240	3881
59027	2000	61000	260	3846
58616	2000	61000	280	4331
58655	2000	61000	300	3863
58072	2000	61000	320	4050
57789	2000	61000	340	4422
57752	2000	61000	360	3836
61967	2000	62000	0	2966
62228	2000	62000	20	3604
61794	2000	62000	40	3081
61222	2000	62000	60	3478
61216	2000	62000	80	3258
61176	2000	62000	100	3265
61299	2000	62000	120	3296
60586	2000	62000	140	3555
61114	2000	62000	160	3334
61203	2000	62000	180	3621
60679	2000	62000	200	3518
60379	2000	62000	220	3783
59973	2000	62000	240	3784
59310	2000	62000	260	3906
59733	2000	62000	280	3658
59817	2000	62000	300	4054
59390	2000	62000	320	3852
58624	2000	62000	340	4040
59043	2000	62000	360	4201
63459	2000	63000	0	2961
62783	2000	63000	20	2832
63117	2000	63000	40	3140
62540	2000	63000	60	3329
62056	2000	63000	80	3100
62294	2000	63000	100	3432
62473	2000	63000	120	3632
61854	2000	63000	140	3504
61870	2000	63000	160	3525
60933	2000	63000	180	3341
61477	2000	63000	200	4153
61760	2000	63000	220	3846
60648	2000	63000	240	3772
61164	2000	63000	260	4009
60194	2000	63000	280	4058
60719	2000	63000	300	4363
60130	2000	63000	320	4021
59347	2000	63000	340	4648
59790	2000	63000	360	4802
64035	2000	64000	0	3136
64159	2000	64000	20	3654
63922	2000	64000	40	3244
63547	2000	64000	60	3230
63386	2000	64000	80	3255
63457	2000	64000	100	3447
62946	2000	64000	120	3358
62802	2000	64000	140	4013
62596	2000	64000	160	3346
62683	2000	64000	180	3655
62588	2000	64000	200	3927
62387	2000	64000	220	3883
61934	2000	64000	240	4247
61727	2000	64000	260	4280
61981	2000	64000	280	4491
61280	2000	64000	300	4233
60581	2000	64000	320	4511
60688	2000	64000	340	3924
60238	2000	64000	360	4203
64582	2000	65000	0	3470
64942	2000	65000	20	3343
64923	2000	65000	40	3135
64260	2000	65000	60	3721
64227	2000	65000	80	3530
64467	2000	65000	100	3621
64250	2000	65000	120	3579
64165	2000	65000	140	3843
63931	2000	65000	160	3792
63468	2000	65000	180	4017
63015	2000	65000	200	3555
62867	2000	65000	220	4231
62453	2000	65000	240	3972
62862	2000	65000	260	4253
62161	2000	65000	280	4149
61936	2000	65000	300	4212
61804	2000	65000	320	4659
62101	2000	65000	340	4709
61223	2000	65000	360	4666
65713	2000	66000	0	3169
65985	2000	66000	20	3407
65712	2000	66000	40	3461
65585	2000	66000	60	3417
65216	2000	66000	80	3884
65455	2000	66000	100	4050
65081	2000	66000	120	3914
64823	2000	66000	140	3827
64579	2000	66000	160	3775
64856	2000	66000	180	3785
64410	2000	66000	200	3859
64360	2000	66000	220	3905
63894	2000	66000	240	4393
64119	2000	66000	260	3969
64195	2000	66000	280	4237
63603	2000	66000	300	4607
63060	2000	66000	320	4335
63383	2000	66000	340	4830
61812	2000	66000	360	4478
67559	2000	67000	0	3229
66915	2000	67000	20	3590
66913	2000	67000	40	3876
66699	2000	67000	60	3704
66581	2000	67000	80	3597
66051	2000	67000	100	3598
66111	2000	67000	120	3949
65898	2000	67000	140	3896
64893	2000	67000	160	4034
65172	2000	67000	180	3705
65176	2000	67000	200	4414
65103	2000	67000	220	4241
64341	2000	67000	240	3583
64783	2000	67000	260	4348
64506	2000	67000	280	4392
64252	2000	67000	300	4427
63591	2000	67000	320	4776
63245	2000	67000	340	5092
63043	2000	67000	360	4522
68194	2000	68000	0	3575
67427	2000	68000	20	3504
67545	2000	68000	40	3807
67141	2000	68000	60	3487
66698	2000	68000	80	3607
67366	2000	68000	100	3686
67221	2000	68000	120	3991
67033	2000	68000	140	3809
66991	2000	68000	160	3870
66034	2000	68000	180	3668
66084	2000	68000	200	4000
66182	2000	68000	220	4092
65746	2000	68000	240	4374
65404	2000	68000	260	4521
65680	2000	68000	280	4587
64976	2000	68000	300	4795
64684	2000	68000	320	5067
64562	2000	68000	340	4890
64178	2000	68000	360	4753
69107	2000	69000	0	3860
69142	2000	69000	20	3643
68394	2000	69000	40	3759
69229	2000	69000	60	3854
68375	2000	69000	80	3835
68468	2000	69000	100	4094
68460	2000	69000	120	3826
67851	2000	69000	140	4028
67458	2000	69000	160	4150
67576	2000	69000	180	4235
67271	2000	69000	200	4264
67012	2000	69000	220	4591
66683	2000	69000	240	4678
66885	2000	69000	260	4928
65607	2000	69000	280	4443
66238	2000	69000	300	4687
65350	2000	69000	320	4678
65723	2000	69000	340	4889
65290	2000	69000	360	4888
70584	2000	70000	0	3796
69688	2000	70000	20	3523
69891	2000	70000	40	3937
69308	2000	70000	60	3571
69292	2000	70000	80	4140
68782	2000	70000	100	3753
68888	2000	70000	120	4259
68583	2000	70000	140	4265
68619	2000	70000	160	4074
68329	2000	70000	180	4119
68246	2000	70000	200	4372
67580	2000	70000	220	4285
66860	2000	70000	240	4540
67648	2000	70000	260	4619
66952	2000	70000	280	4340
66377	2000	70000	300	4556
66457	2000	70000	320	5035
66534	2000	70000	340	5725
66025	2000	70000	360	4797
71478	2000	71000	0	3790
71238	2000	71000	20	3452
71064	2000	71000	40	3959
70270	2000	71000	60	3941
70062	2000	71000	80	3775
70247	2000	71000	100	4085
70242	2000	71000	120	4418
69667	2000	71000	140	4616
69336	2000	71000	160	3951
69681	2000	71000	180	4313
68964	2000	71000	200	4078
68546	2000	71000	220	4215
68384	2000	71000	240	4540
69061	2000	71000	260	4788
67770	2000	71000	280	4713
67729	2000	71000	300	4636
67278	2000	71000	320	4972
66594	2000	71000	340	4952
66191	2000	71000	360	4911
71553	2000	72000	0	3745
71745	2000	72000	20	3821
71287	2000	72000	40	3786
71882	2000	72000	60	4039
71239	2000	72000	80	4094
71499	2000	72000	100	4281
71571	2000	72000	120	4563
70955	2000	72000	140	4516
70420	2000	72000	160	4165
70153	2000	72000	180	4567
70227	2000	72000	200	5084
70582	2000	72000	220	4821
69598	2000	72000	240	4720
69165	2000	72000	260	4311
68911	2000	72000	280	5042
68285	2000	72000	300	4973
68366	2000	72000	320	4754
67268	2000	72000	340	4943
67577	2000	72000	360	4842
73455	2000	73000	0	3785
73419	2000	73000	20	3831
72930	2000	73000	40	4292
72777	2000	73000	60	4379
72068	2000	73000	80	4111
72091	2000	73000	100	4724
71914	2000	73000	120	4344
71510	2000	73000	140	4411
71590	2000	73000	160	4703
71091	2000	73000	180	4237
71128	2000	73000	200	4496
70404	2000	73000	220	4630
70893	2000	73000	240	4773
69678	2000	73000	260	5243
70067	2000	73000	280	5350
69756	2000	73000	300	5493
69561	2000	73000	320	5560
68585	2000	73000	340	5407
68017	2000	73000	360	5696
73786	2000	74000	0	4123
74316	2000	74000	20	3958
73689	2000	74000	40	4161
73302	2000	74000	60	4286
73189	2000	74000	80	4212
73298	2000	74000	100	4781
72966	2000	74000	120	4352
72528	2000	74000	140	4254
71978	2000	74000	160	4434
72492	2000	74000	180	5005
71958	2000	74000	200	4957
71587	2000	74000	220	4796
71255	2000	74000	240	4688
71192	2000	74000	260	4550
70761	2000	74000	280	5232
70647	2000	74000	300	5412
69452	2000	74000	320	4726
69267	2000	74000	340	5556
68785	2000	74000	360	5023
75023	2000	75000	0	4063
75672	2000	75000	20	4470
74603	2000	75000	40	4285
74617	2000	75000	60	4304
74850	2000	75000	80	4435
74016	2000	75000	100	4284
74107	2000	75000	120	4722
73617	2000	75000	140	4296
73927	2000	75000	160	4565
73182	2000	75000	180	4926
72988	2000	75000	200	5063
72528	2000	75000	220	4923
72413	2000	75000	240	5187
71578	2000	75000	260	4977
71713	2000	75000	280	5349
70921	2000	75000	300	5630
71320	2000	75000	320	5730
70715	2000	75000	340	5651
69852	2000	75000	360	5812
76611	2000	76000	0	4511
76262	2000	76000	20	4566
75908	2000	76000	40	4446
75550	2000	76000	60	4622
75825	2000	76000	80	4611
75158	2000	76000	100	4491
75206	2000	76000	120	5082
75173	2000	76000	140	4711
74449	2000	76000	160	4721
73745	2000	76000	180	4798
73698	2000	76000	200	4499
73387	2000	76000	220	5243
73421	2000	76000	240	4976
74077	2000	76000	260	5175
73010	2000	76000	280	5292
72568	2000	76000	300	5795
72198	2000	76000	320	6273
71585	2000	76000	340	5597
70781	2000	76000	360	5978
77465	2000	77000	0	4223
77107	2000	77000	20	4701
76668	2000	77000	40	4551
76571	2000	77000	60	4951
76256	2000	77000	80	4450
76129	2000	77000	100	4657
75283	2000	77000	120	5037
75687	2000	77000	140	4793
75444	2000	77000	160	5145
75185	2000	77000	180	5124
74763	2000	77000	200	4561
74377	2000	77000	220	5061
74120	2000	77000	240	5559
73891	2000	77000	260	5337
73992	2000	77000	280	5461
72993	2000	77000	300	5955
72214	2000	77000	320	5426
72256	2000	77000	340	5452
71531	2000	77000	360	5692
77995	2000	78000	0	4612
78085	2000	78000	20	4379
77725	2000	78000	40	4435
76779	2000	78000	60	4618
77523	2000	78000	80	4967
77202	2000	78000	100	4553
76750	2000	78000	120	5081
76322	2000	78000	140	4706
76457	2000	78000	160	4918
75565	2000	78000	180	5284
75759	2000	78000	200	5261
75424	2000	78000	220	4958
74942	2000	78000	240	6049
74661	2000	78000	260	6024
74107	2000	78000	280	5530
74063	2000	78000	300	5559
74319	2000	78000	320	6183
73326	2000	78000	340	5874
73070	2000	78000	360	6368
79066	2000	79000	0	4593
78751	2000	79000	20	4657
78653	2000	79000	40	4532
78504	2000	79000	60	4878
78265	2000	79000	80	4621
78348	2000	79000	100	5212
77854	2000	79000	120	4700
77239	2000	79000	140	4642
76876	2000	79000	160	4561
77406	2000	79000	180	5734
76109	2000	79000	200	5074
76496	2000	79000	220	5536
76142	2000	79000	240	5891
75344	2000	79000	260	5337
75849	2000	79000	280	6022
74299	2000	79000	300	6038
74067	2000	79000	320	5781
74358	2000	79000	340	6637
73743	2000	79000	360	5743
80881	2000	80000	0	5033
80000	2000	80000	20	4800
79826	2000	80000	40	4787
79543	2000	80000	60	4880
79778	2000	80000	80	5040
79333	2000	80000	100	5146
78992	2000	80000	120	5258
78602	2000	80000	140	5080
77355	2000	80000	160	5109
77497	2000	80000	180	5554
78449	2000	80000	200	6100
77372	2000	80000	220	5155
76576	2000	80000	240	5689
76681	2000	80000	260	6020
76472	2000	80000	280	5808
75692	2000	80000	300	5648
75082	2000	80000	320	6259
75243	2000	80000	340	5856
74858	2000	80000	360	5973
81211	2000	81000	0	4655
80727	2000	81000	20	4597
81034	2000	81000	40	5140
80682	2000	81000	60	5004
79546	2000	81000	80	4921
80008	2000	81000	100	4949
79870	2000	81000	120	5362
79757	2000	81000	140	5197
79425	2000	81000	160	5436
78579	2000	81000	180	5119
79141	2000	81000	200	5628
78859	2000	81000	220	5493
77721	2000	81000	240	5894
77533	2000	81000	260	5738
77680	2000	81000	280	6239
76065	2000	81000	300	5809
76823	2000	81000	320	6011
76013	2000	81000	340	5892
75727	2000	81000	360	6284
82976	2000	82000	0	5209
82332	2000	82000	20	4822
82067	2000	82000	40	4803
80915	2000	82000	60	4236
81370	2000	82000	80	4771
81496	2000	82000	100	5451
80540	2000	82000	120	5483
80654	2000	82000	140	5553
80125	2000	82000	160	5412
79522	2000	82000	180	4765
79573	2000	82000	200	5773
78670	2000	82000	220	5339
